α,β,θ,ρ
1.9415584688277783,0.753177460089727,1.9624558261574663,0.19972800081781664
1.9415584688277783,0.753177460089727,2.01661888979895,0.19972800081781664
1.9415584688277783,0.753177460089727,2.027423022759842,0.19972800081781664
1.9415584688277783,0.753177460089727,2.2211715260497322,0.19972800081781664
1.9415584688277783,0.753177460089727,2.160038271334036,0.19972800081781664
1.9415584688277783,0.753177460089727,1.9843849715890012,0.19972800081781664
1.934160457182396,0.753177460089727,1.9727633882589786,0.19972800081781664
1.934160457182396,0.753177460089727,1.8777070928311828,0.19972800081781664
1.9661499972445928,0.753177460089727,2.08807233187223,0.19972800081781664
1.9661499972445928,0.753177460089727,2.108365745232866,0.19972800081781664
1.9661499972445928,0.753177460089727,2.0174490395672233,0.19972800081781664
1.9661499972445928,0.753177460089727,2.3248119382088994,0.19972800081781664
1.9661499972445928,0.7162249220917856,1.960165541237352,0.19972800081781664
1.9661499972445928,0.7162249220917856,2.2890234430296834,0.19972800081781664
1.9661499972445928,0.7162249220917856,2.0027975785132424,0.19972800081781664
2.0224588003019073,0.7162249220917856,1.9812010986249367,0.19972800081781664
2.0224588003019073,0.7162249220917856,2.297218625613256,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.5488888944281936,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.62160500191176,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.797252048547243,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.4948390339958686,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.5023457848842483,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.6737934080553316,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.5923104405926707,0.19972800081781664
2.0224588003019073,0.6235928870249333,2.6764738910900525,0.19972800081781664
1.8462592965696967,0.6235928870249333,2.8191904717419325,0.19972800081781664
1.8462592965696967,0.6235928870249333,2.7826541470843913,0.19972800081781664
1.8462592965696967,0.6235928870249333,2.42742494503041,0.19972800081781664
1.8462592965696967,0.6235928870249333,2.515529403874993,0.19972800081781664
1.7566911012588546,0.6235928870249333,2.839328889295522,0.19972800081781664
1.7566911012588546,0.6235928870249333,2.667057729274407,0.19972800081781664
1.7566911012588546,0.6235928870249333,2.633125448617771,0.19972800081781664
1.7566911012588546,0.6235928870249333,2.8309482416545415,0.19972800081781664
1.7566911012588546,0.7014147087398701,2.6924358298975912,0.19972800081781664
1.7566911012588546,0.7014147087398701,2.6726832811730055,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.997956844276302,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.789339850661688,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.755190885779461,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.3365740500104257,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.60716731659306,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.707413515444014,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.9777715017091793,0.19972800081781664
1.6682575662291443,0.7014147087398701,2.589230891527138,0.19972800081781664
2.246187024924481,0.7014147087398701,2.2576613265992815,0.19972800081781664
2.246187024924481,0.7014147087398701,1.9923732378222465,0.19972800081781664
2.030426242398933,0.7014147087398701,2.3160987417245766,0.19972800081781664
2.030426242398933,0.7014147087398701,2.140657768592024,0.19972800081781664
2.030426242398933,0.7014147087398701,2.0920150210869086,0.19972800081781664
2.030426242398933,0.7014147087398701,2.1361203501295702,0.19972800081781664
2.030426242398933,0.7014147087398701,2.0591024765871313,0.19972800081781664
2.030426242398933,0.7014147087398701,2.134540026225184,0.19972800081781664
2.030426242398933,0.7014147087398701,2.0902139365312364,0.19972800081781664
2.030426242398933,0.7014147087398701,2.202349714764252,0.19972800081781664
1.936451447373234,0.7014147087398701,2.300503691668078,0.19972800081781664
2.007551992945062,0.7014147087398701,2.3102252576297753,0.19972800081781664
2.007551992945062,0.685982257843973,2.431708105348131,0.19972800081781664
2.007551992945062,0.685982257843973,2.0062995323001753,0.19972800081781664
2.007551992945062,0.685982257843973,2.0850086074606344,0.19972800081781664
2.007551992945062,0.685982257843973,2.3344320004680927,0.19972800081781664
1.8019940960939462,0.685982257843973,2.694285419584916,0.19972800081781664
1.8019940960939462,0.685982257843973,3.0744271100271434,0.19972800081781664
1.8019940960939462,0.685982257843973,2.137442255240229,0.19972800081781664
1.8019940960939462,0.685982257843973,2.8749407237482125,0.19972800081781664
1.8019940960939462,0.685982257843973,2.7731973590638668,0.19972800081781664
1.8019940960939462,0.685982257843973,2.55572283855782,0.19972800081781664
1.8019940960939462,0.685982257843973,2.139238879944429,0.19972800081781664
1.8019940960939462,0.685982257843973,2.6270149680765247,0.19972800081781664
1.8019940960939462,0.685982257843973,2.61088683654329,0.19972800081781664
1.8019940960939462,0.685982257843973,2.5658310591543962,0.19972800081781664
1.8019940960939462,0.685982257843973,3.078140478799324,0.19972800081781664
1.8019940960939462,0.685982257843973,2.4769477095014714,0.19972800081781664
1.8019940960939462,0.685982257843973,2.3898111705027882,0.19972800081781664
1.8019940960939462,0.685982257843973,2.647808322202078,0.19972800081781664
1.8019940960939462,0.685982257843973,2.284489826467564,0.19972800081781664
1.8019940960939462,0.685982257843973,2.4680730717622437,0.19972800081781664
1.8019940960939462,0.685982257843973,2.5693225350189133,0.19972800081781664
1.8019940960939462,0.685982257843973,2.4577561085065738,0.19972800081781664
1.8019940960939462,0.685982257843973,2.3952752253778846,0.19972800081781664
1.8019940960939462,0.685982257843973,2.5252536574242215,0.19972800081781664
1.8019940960939462,0.685982257843973,2.8474619274817625,0.19972800081781664
1.8019940960939462,0.7179262117162781,2.9281271312423875,0.19972800081781664
1.8019940960939462,0.7179262117162781,2.0974378029515717,0.19972800081781664
1.8019940960939462,0.7179262117162781,2.5693409410380914,0.19972800081781664
2.1719628797579453,0.7179262117162781,2.432941781166362,0.19972800081781664
2.5659128799700968,0.6280718454848698,2.2210028029569657,0.19972800081781664
2.2660829865803036,0.6280718454848698,1.749551090447636,0.19972800081781664
2.2660829865803036,0.6280718454848698,2.121724928333601,0.19972800081781664
2.2660829865803036,0.6280718454848698,2.21471762386113,0.19972800081781664
2.2660829865803036,0.6280718454848698,2.2152921054612076,0.19972800081781664
2.2660829865803036,0.6280718454848698,2.105121568006643,0.19972800081781664
2.018942068971384,0.6673478937147499,2.19766469575664,0.19972800081781664
2.018942068971384,0.6673478937147499,2.118627194904016,0.19972800081781664
2.018942068971384,0.6673478937147499,2.4355490963589337,0.19972800081781664
2.018942068971384,0.6673478937147499,2.3012042289105574,0.19972800081781664
1.9907706487501196,0.6673478937147499,2.40065917873829,0.19972800081781664
1.9907706487501196,0.6673478937147499,2.313599132055051,0.19972800081781664
1.9907706487501196,0.6673478937147499,2.312266258110825,0.19972800081781664
2.2527300197335682,0.6673478937147499,2.0904417589682986,0.19972800081781664
2.2527300197335682,0.6776868675037121,1.8637461132313866,0.19972800081781664
2.2527300197335682,0.6776868675037121,2.0474168332289024,0.19972800081781664
2.2527300197335682,0.6776868675037121,1.79525976731574,0.19972800081781664
2.2527300197335682,0.6776868675037121,2.27583898022417,0.19972800081781664
